area_id,sex,agegr_id,indicator,time,mean,se,median,lower,upper
MWI.2.3.15.17,male,29,art_coverage,2018.75,0.871944708772797,0.032189451002599,0.873905445127417,0.801427715992006,0.926347013616098
MWI.2.3.15.17,female,14,art_coverage,2018.75,0.684332348686074,0.054386209911682,0.686335505616585,0.571314460953116,0.784151683694554
MWI.2.3.15.17,female,15,art_coverage,2018.75,0.684332348686074,0.054386209911682,0.686335505616585,0.571314460953116,0.784151683694554
MWI.2.3.15.17,female,16,art_coverage,2018.75,0.825621596985574,0.033499844586895,0.827645512840356,0.751281766906549,0.884155778394867
MWI.2.3.15.17,female,17,art_coverage,2018.75,0.825621596985574,0.033499844586895,0.827645512840356,0.751281766906549,0.884155778394867
MWI.2.3.15.17,female,18,art_coverage,2018.75,0.886082647914431,0.02318514490024,0.887817905431365,0.837734497355458,0.92741849644112
MWI.2.3.15.17,female,19,art_coverage,2018.75,0.886082647914431,0.02318514490024,0.887817905431365,0.837734497355458,0.92741849644112
MWI.2.3.15.17,female,20,art_coverage,2018.75,0.886082647914431,0.02318514490024,0.887817905431365,0.837734497355458,0.92741849644112
MWI.2.3.15.17,female,29,art_coverage,2018.75,0.855000921384009,0.032256435967284,0.856861705404256,0.787984027722318,0.910469949464436
MWI.2.2.7.8,male,14,art_coverage,2018.75,0.497981459010523,0.084958238064112,0.498315241022805,0.326547357194846,0.668101595497314
MWI.2.2.7.8,male,15,art_coverage,2018.75,0.497981459010523,0.084958238064112,0.498315241022805,0.326547357194846,0.668101595497314
MWI.2.2.7.8,male,16,art_coverage,2018.75,0.540683494238209,0.059285058647575,0.54257856696151,0.418994418657938,0.654925270440068
MWI.2.2.7.8,male,17,art_coverage,2018.75,0.540683494238209,0.059285058647575,0.54257856696151,0.418994418657938,0.654925270440068
MWI.2.2.7.8,male,18,art_coverage,2018.75,0.779065194652568,0.039397371017017,0.781183121012393,0.690638100333692,0.850305058926782
MWI.2.2.7.8,male,19,art_coverage,2018.75,0.779065194652568,0.039397371017017,0.781183121012393,0.690638100333692,0.850305058926782
MWI.2.2.7.8,male,20,art_coverage,2018.75,0.779065194652568,0.039397371017017,0.781183121012393,0.690638100333692,0.850305058926782
MWI.2.2.7.8,male,29,art_coverage,2018.75,0.842672231695133,0.03573264314169,0.845899962540862,0.763465774054424,0.902415271613977
MWI.2.2.7.8,female,14,art_coverage,2018.75,0.629822940890506,0.056825122527301,0.632739973817157,0.516199767527478,0.735566161771022
MWI.2.2.7.8,female,15,art_coverage,2018.75,0.629822940890506,0.056825122527301,0.632739973817157,0.516199767527478,0.735566161771022
MWI.2.2.7.8,female,16,art_coverage,2018.75,0.787820621540919,0.037655649861011,0.790299948949239,0.710468195180788,0.855222108971269
MWI.2.2.7.8,female,17,art_coverage,2018.75,0.787820621540919,0.037655649861011,0.790299948949238,0.710468195180788,0.855222108971269
MWI.2.2.7.8,female,18,art_coverage,2018.75,0.859211149773023,0.026256086012223,0.861434114576914,0.803486657935468,0.905352632016286
MWI.2.2.7.8,female,19,art_coverage,2018.75,0.859211149773023,0.026256086012223,0.861434114576914,0.803486657935468,0.905352632016286
MWI.2.2.7.8,female,20,art_coverage,2018.75,0.859211149773023,0.026256086012223,0.861434114576914,0.803486657935468,0.905352632016286
MWI.2.2.7.8,female,29,art_coverage,2018.75,0.822212635426699,0.036937113903102,0.823688685523879,0.747238512299989,0.887594553631694
MWI.2.2.8.9,male,14,art_coverage,2018.75,0.54460428044106,0.083618029151394,0.543796031705622,0.379320396707311,0.706121278654236
MWI.2.2.8.9,male,15,art_coverage,2018.75,0.54460428044106,0.083618029151394,0.543796031705622,0.379320396707311,0.706121278654236
MWI.2.2.8.9,male,16,art_coverage,2018.75,0.587333044897579,0.058239507438094,0.586933702869375,0.472193431728528,0.698877156379905
MWI.2.2.8.9,male,17,art_coverage,2018.75,0.587333044897579,0.058239507438094,0.586933702869375,0.472193431728528,0.698877156379905
MWI.2.2.8.9,male,18,art_coverage,2018.75,0.810212192304302,0.034866301378608,0.812149321428091,0.737805145638276,0.873808113535041
MWI.2.2.8.9,male,19,art_coverage,2018.75,0.810212192304302,0.034866301378608,0.812149321428091,0.737805145638276,0.873808113535041
MWI.2.2.8.9,male,20,art_coverage,2018.75,0.810212192304302,0.034866301378608,0.812149321428091,0.737805145638276,0.873808113535041
MWI.2.2.8.9,male,29,art_coverage,2018.75,0.866248771391545,0.031664551192153,0.869381465004124,0.79808357287811,0.920362972058523
MWI.2.2.8.9,female,14,art_coverage,2018.75,0.672935516473915,0.053811570238183,0.674393980493545,0.561972118072148,0.773018805368948
MWI.2.2.8.9,female,15,art_coverage,2018.75,0.672935516473915,0.053811570238183,0.674393980493545,0.561972118072148,0.773018805368948
MWI.2.2.8.9,female,16,art_coverage,2018.75,0.818139372835785,0.0323513158223,0.819111385119138,0.748905498721406,0.878736155913485
MWI.2.2.8.9,female,17,art_coverage,2018.75,0.818139372835785,0.0323513158223,0.819111385119138,0.748905498721406,0.878736155913485
MWI.2.2.8.9,female,18,art_coverage,2018.75,0.880860197768839,0.022519410714503,0.881767896247912,0.834185664375761,0.923051837548674
MWI.2.2.8.9,female,19,art_coverage,2018.75,0.880860197768839,0.022519410714503,0.881767896247912,0.834185664375761,0.923051837548674
MWI.2.2.8.9,female,20,art_coverage,2018.75,0.880860197768839,0.022519410714503,0.881767896247912,0.834185664375761,0.923051837548674
MWI.2.2.8.9,female,29,art_coverage,2018.75,0.848383602952808,0.032936326955394,0.850723987744247,0.77874098594683,0.906263609687842
MWI.2.2.9.10,male,14,art_coverage,2018.75,0.504151572019486,0.087305640167454,0.504562676529647,0.339789914936938,0.674137715134365
MWI.2.2.9.10,male,15,art_coverage,2018.75,0.504151572019486,0.087305640167454,0.504562676529647,0.339789914936938,0.674137715134365
MWI.2.2.9.10,male,16,art_coverage,2018.75,0.546787173188906,0.062418650965081,0.548030432642815,0.424774534672652,0.664652702602093
MWI.2.2.9.10,male,17,art_coverage,2018.75,0.546787173188906,0.062418650965081,0.548030432642815,0.424774534672652,0.664652702602093
MWI.2.2.9.10,male,18,art_coverage,2018.75,0.783283819071696,0.039315880815548,0.784764415779909,0.698337288978366,0.854876928282466
MWI.2.2.9.10,male,19,art_coverage,2018.75,0.783283819071696,0.039315880815548,0.784764415779909,0.698337288978366,0.854876928282466
MWI.2.2.9.10,male,20,art_coverage,2018.75,0.783283819071696,0.039315880815548,0.784764415779909,0.698337288978366,0.854876928282466
MWI.2.2.9.10,male,29,art_coverage,2018.75,0.845847135140006,0.035593775517287,0.848877073000057,0.766724202824991,0.907186314636215
MWI.2.2.9.10,female,14,art_coverage,2018.75,0.635572240080047,0.057472563281039,0.635535130905345,0.522444904202127,0.745424342147574
MWI.2.2.9.10,female,15,art_coverage,2018.75,0.635572240080047,0.057472563281039,0.635535130905345,0.522444904202127,0.745424342147574
MWI.2.2.9.10,female,16,art_coverage,2018.75,0.791854227901474,0.038033375238283,0.794585210867834,0.71126135781825,0.861389744392866
MWI.2.2.9.10,female,17,art_coverage,2018.75,0.791854227901474,0.038033375238283,0.794585210867834,0.71126135781825,0.861389744392866
MWI.2.2.9.10,female,18,art_coverage,2018.75,0.861962304838357,0.027542655620026,0.863598022020822,0.803986984067167,0.911355617922022
MWI.2.2.9.10,female,19,art_coverage,2018.75,0.861962304838357,0.027542655620026,0.863598022020822,0.803986984067167,0.911355617922022
MWI.2.2.9.10,female,20,art_coverage,2018.75,0.861962304838357,0.027542655620026,0.863598022020822,0.803986984067167,0.911355617922022
MWI.2.2.9.10,female,29,art_coverage,2018.75,0.825565539053274,0.038439686883807,0.827406125245012,0.739908509387073,0.891650882189673
MWI.2.2.10.11,male,14,art_coverage,2018.75,0.555980731994381,0.085173059160066,0.556848164095861,0.387039596579283,0.71510972863166
MWI.2.2.10.11,male,15,art_coverage,2018.75,0.555980731994381,0.085173059160066,0.556848164095861,0.387039596579283,0.71510972863166
MWI.2.2.10.11,male,16,art_coverage,2018.75,0.598472402413175,0.061376384694641,0.599477080848967,0.477546748834017,0.713807637829281
MWI.2.2.10.11,male,17,art_coverage,2018.75,0.598472402413175,0.061376384694641,0.599477080848967,0.477546748834017,0.713807637829281
MWI.2.2.10.11,male,18,art_coverage,2018.75,0.817120162084148,0.035539871257509,0.819877825572143,0.742922813794145,0.880070436296548
MWI.2.2.10.11,male,19,art_coverage,2018.75,0.817120162084148,0.035539871257509,0.819877825572143,0.742922813794145,0.880070436296548
MWI.2.2.10.11,male,20,art_coverage,2018.75,0.817120162084148,0.035539871257509,0.819877825572143,0.742922813794145,0.880070436296548
MWI.2.2.10.11,male,29,art_coverage,2018.75,0.871332035742787,0.032026131413141,0.873975719349721,0.801753319899498,0.925852539395625
MWI.2.2.10.11,female,14,art_coverage,2018.75,0.682732540624231,0.057532427227396,0.684002727515526,0.563608044164798,0.787623935573104
MWI.2.2.10.11,female,15,art_coverage,2018.75,0.682732540624231,0.057532427227396,0.684002727515526,0.563608044164798,0.787623935573104
MWI.2.2.10.11,female,16,art_coverage,2018.75,0.824692936084041,0.033851818238175,0.826811011110665,0.752537571278862,0.886272000763794
MWI.2.2.10.11,female,17,art_coverage,2018.75,0.824692936084041,0.033851818238175,0.826811011110665,0.752537571278862,0.886272000763794
MWI.2.2.10.11,female,18,art_coverage,2018.75,0.885361639267607,0.023930058218688,0.886975860193527,0.834795902215878,0.927665492722756
MWI.2.2.10.11,female,19,art_coverage,2018.75,0.885361639267607,0.023930058218688,0.886975860193527,0.834795902215877,0.927665492722756
MWI.2.2.10.11,female,20,art_coverage,2018.75,0.885361639267607,0.023930058218688,0.886975860193527,0.834795902215877,0.927665492722756
MWI.2.2.10.11,female,29,art_coverage,2018.75,0.854051829309204,0.033590114517321,0.856852705926406,0.779009104104236,0.912319071003815
MWI.2.2.7.12,male,14,art_coverage,2018.75,0.432930625965809,0.072264076354953,0.432301353405131,0.297741121484025,0.576553233135202
MWI.2.2.7.12,male,15,art_coverage,2018.75,0.432930625965809,0.072264076354953,0.432301353405131,0.297741121484025,0.576553233135202
MWI.2.2.7.12,male,16,art_coverage,2018.75,0.474678076999449,0.044997524155301,0.473279888657581,0.390218564950036,0.564944947060239
MWI.2.2.7.12,male,17,art_coverage,2018.75,0.474678076999449,0.044997524155301,0.473279888657581,0.390218564950036,0.564944947060239
MWI.2.2.7.12,male,18,art_coverage,2018.75,0.731514764038158,0.0287312448479,0.732568326660161,0.674252146777383,0.787391062735846
MWI.2.2.7.12,male,19,art_coverage,2018.75,0.731514764038158,0.0287312448479,0.732568326660161,0.674252146777383,0.787391062735846
MWI.2.2.7.12,male,20,art_coverage,2018.75,0.731514764038158,0.0287312448479,0.732568326660161,0.674252146777383,0.787391062735846
MWI.2.2.7.12,male,29,art_coverage,2018.75,0.805612828387232,0.03282837232902,0.806809535017951,0.739480382341772,0.866114736487832
MWI.2.2.7.12,female,14,art_coverage,2018.75,0.567013452802703,0.043008909108203,0.568316884708827,0.480513726589944,0.648617036182082
MWI.2.2.7.12,female,15,art_coverage,2018.75,0.567013452802703,0.043008909108203,0.568316884708827,0.480513726589944,0.648617036182082
MWI.2.2.7.12,female,16,art_coverage,2018.75,0.74160873413118,0.025837478264253,0.741081113518716,0.69105493273722,0.791389876951031
MWI.2.2.7.12,female,17,art_coverage,2018.75,0.74160873413118,0.025837478264253,0.741081113518716,0.69105493273722,0.791389876951031
MWI.2.2.7.12,female,18,art_coverage,2018.75,0.825213690629009,0.019593988206253,0.826174928466106,0.784610531955512,0.859878345262923
MWI.2.2.7.12,female,19,art_coverage,2018.75,0.825213690629009,0.019593988206253,0.826174928466106,0.784610531955512,0.859878345262923
MWI.2.2.7.12,female,20,art_coverage,2018.75,0.825213690629009,0.019593988206253,0.826174928466106,0.784610531955512,0.859878345262923
MWI.2.2.7.12,female,29,art_coverage,2018.75,0.781563602803767,0.032011947928717,0.782841484169936,0.715800132148075,0.840545623345881
MWI.3.4.16.18,male,14,art_coverage,2018.75,0.564106652189624,0.085809824265285,0.566520349519471,0.399655184107588,0.72985368164365
MWI.3.4.16.18,male,15,art_coverage,2018.75,0.564106652189624,0.085809824265285,0.566520349519471,0.399655184107588,0.72985368164365
MWI.3.4.16.18,male,16,art_coverage,2018.75,0.606558368618808,0.060039463755915,0.606733234239591,0.487936718695975,0.724344493302499
MWI.3.4.16.18,male,17,art_coverage,2018.75,0.606558368618808,0.060039463755915,0.606733234239591,0.487936718695975,0.724344493302499
MWI.3.4.16.18,male,18,art_coverage,2018.75,0.821928231134433,0.035982969012451,0.823642843727888,0.746795172060798,0.886528613220079
MWI.3.4.16.18,male,19,art_coverage,2018.75,0.821928231134433,0.035982969012451,0.823642843727888,0.746795172060798,0.886528613220079
MWI.3.4.16.18,male,20,art_coverage,2018.75,0.821928231134433,0.035982969012451,0.823642843727888,0.746795172060798,0.886528613220079
MWI.3.4.16.18,male,29,art_coverage,2018.75,0.874999176873433,0.031588545624406,0.878345167292646,0.805571583000357,0.929236881751205
MWI.3.4.16.18,female,14,art_coverage,2018.75,0.690084031501003,0.055599312432034,0.690914218952176,0.575028292522606,0.792622038079008
MWI.3.4.16.18,female,15,art_coverage,2018.75,0.690084031501003,0.055599312432034,0.690914218952176,0.575028292522606,0.792622038079008
MWI.3.4.16.18,female,16,art_coverage,2018.75,0.829481585587848,0.033427032721385,0.831220513270586,0.75965648768501,0.888771660877147
MWI.3.4.16.18,female,17,art_coverage,2018.75,0.829481585587848,0.033427032721385,0.831220513270586,0.75965648768501,0.888771660877147
MWI.3.4.16.18,female,18,art_coverage,2018.75,0.888766600327766,0.02335203737199,0.889811953075638,0.83947269725304,0.930194465796593
MWI.3.4.16.18,female,19,art_coverage,2018.75,0.888766600327766,0.02335203737199,0.889811953075638,0.83947269725304,0.930194465796593
MWI.3.4.16.18,female,20,art_coverage,2018.75,0.888766600327766,0.02335203737199,0.889811953075638,0.83947269725304,0.930194465796593
MWI.3.4.16.18,female,29,art_coverage,2018.75,0.858133038886151,0.033318082413093,0.861445298239526,0.787146113236247,0.91528278505048
MWI.3.4.17.19,male,14,art_coverage,2018.75,0.58056473521815,0.083845007271788,0.582535002669275,0.410830941725241,0.734295299734112
MWI.3.4.17.19,male,15,art_coverage,2018.75,0.58056473521815,0.083845007271788,0.582535002669275,0.410830941725241,0.734295299734112
MWI.3.4.17.19,male,16,art_coverage,2018.75,0.622634602828229,0.059445449503363,0.625060471310602,0.501508551126015,0.731541463833363
MWI.3.4.17.19,male,17,art_coverage,2018.75,0.622634602828229,0.059445449503363,0.625060471310602,0.501508551126015,0.731541463833363
MWI.3.4.17.19,male,18,art_coverage,2018.75,0.831852629465005,0.033562519916502,0.833427804140555,0.762309440713758,0.891205672883881
MWI.3.4.17.19,male,19,art_coverage,2018.75,0.831852629465005,0.033562519916502,0.833427804140555,0.762309440713758,0.891205672883881
MWI.3.4.17.19,male,20,art_coverage,2018.75,0.831852629465005,0.033562519916502,0.833427804140555,0.762309440713758,0.891205672883881
MWI.3.4.17.19,male,29,art_coverage,2018.75,0.882291769588183,0.029832099905775,0.884616085069451,0.816068550101722,0.933359529786046
MWI.3.4.17.19,female,14,art_coverage,2018.75,0.704509729470789,0.053477735177842,0.706058735224819,0.595419382845753,0.800510216598106
MWI.3.4.17.19,female,15,art_coverage,2018.75,0.704509729470789,0.053477735177842,0.706058735224819,0.595419382845753,0.800510216598106
MWI.3.4.17.19,female,16,art_coverage,2018.75,0.838995837513206,0.031811035926778,0.841267037581843,0.770239770892618,0.895880468762692
MWI.3.4.17.19,female,17,art_coverage,2018.75,0.838995837513206,0.031811035926778,0.841267037581843,0.770239770892618,0.895880468762692
MWI.3.4.17.19,female,18,art_coverage,2018.75,0.895414119449676,0.021822038454867,0.897015885127237,0.849079102753523,0.934328023647057
MWI.3.4.17.19,female,19,art_coverage,2018.75,0.895414119449676,0.021822038454867,0.897015885127237,0.849079102753523,0.934328023647057
MWI.3.4.17.19,female,20,art_coverage,2018.75,0.895414119449676,0.021822038454867,0.897015885127237,0.849079102753523,0.934328023647057
MWI.3.4.17.19,female,29,art_coverage,2018.75,0.8663364378042,0.031116219426886,0.868730111760889,0.798125095128027,0.920124807949169
MWI.3.4.18.20,male,14,art_coverage,2018.75,0.536184099700504,0.081401333692632,0.537515676661434,0.378926228416458,0.691546636408126
MWI.3.4.18.20,male,15,art_coverage,2018.75,0.536184099700504,0.081401333692632,0.537515676661434,0.378926228416458,0.691546636408126
MWI.3.4.18.20,male,16,art_coverage,2018.75,0.579033387255477,0.05471959949654,0.579877313786769,0.473579391471878,0.682452496904301
MWI.3.4.18.20,male,17,art_coverage,2018.75,0.579033387255477,0.05471959949654,0.579877313786769,0.473579391471878,0.682452496904301
MWI.3.4.18.20,male,18,art_coverage,2018.75,0.805080956320355,0.033440458187461,0.807119486621672,0.734616166751024,0.865440839285786
MWI.3.4.18.20,male,19,art_coverage,2018.75,0.805080956320355,0.033440458187461,0.807119486621672,0.734616166751024,0.865440839285786
MWI.3.4.18.20,male,20,art_coverage,2018.75,0.805080956320355,0.033440458187461,0.807119486621672,0.734616166751024,0.865440839285786
MWI.3.4.18.20,male,29,art_coverage,2018.75,0.862436547798133,0.030953206362289,0.864898767293009,0.795271031966759,0.916209137473502
MWI.3.4.18.20,female,14,art_coverage,2018.75,0.665336676338078,0.053352944631078,0.666456387407066,0.556167044772224,0.763163850777091
MWI.3.4.18.20,female,15,art_coverage,2018.75,0.665336676338078,0.053352944631078,0.666456387407066,0.556167044772224,0.763163850777091
MWI.3.4.18.20,female,16,art_coverage,2018.75,0.813162458726875,0.031073227675386,0.814314520824364,0.747565711790235,0.870372041989405
MWI.3.4.18.20,female,17,art_coverage,2018.75,0.813162458726875,0.031073227675386,0.814314520824364,0.747565711790235,0.870372041989406
MWI.3.4.18.20,female,18,art_coverage,2018.75,0.877316046909638,0.022105123136803,0.878470687474213,0.829295658529491,0.916530994375681
MWI.3.4.18.20,female,19,art_coverage,2018.75,0.877316046909638,0.022105123136803,0.878470687474213,0.829295658529491,0.916530994375681
MWI.3.4.18.20,female,20,art_coverage,2018.75,0.877316046909638,0.022105123136803,0.878470687474213,0.829295658529491,0.916530994375681
MWI.3.4.18.20,female,29,art_coverage,2018.75,0.844168065386777,0.031953275113085,0.846842851169698,0.774465955545242,0.898471229235725
MWI.3.5.22.25,male,14,art_coverage,2018.75,0.480906723591493,0.085068894994902,0.479459494938882,0.317919671840896,0.648472813750787
MWI.3.5.22.25,male,15,art_coverage,2018.75,0.480906723591493,0.085068894994902,0.479459494938882,0.317919671840896,0.648472813750787
MWI.3.5.22.25,male,16,art_coverage,2018.75,0.523404440471232,0.061096604824566,0.523948013624404,0.403460660330261,0.646336102210071
MWI.3.5.22.25,male,17,art_coverage,2018.75,0.523404440471232,0.061096604824566,0.523948013624404,0.403460660330261,0.646336102210071
MWI.3.5.22.25,male,18,art_coverage,2018.75,0.767034122706725,0.039218623490853,0.76823321472335,0.687180941980547,0.838300569847914
MWI.3.5.22.25,male,19,art_coverage,2018.75,0.767034122706725,0.039218623490853,0.76823321472335,0.687180941980547,0.838300569847914
MWI.3.5.22.25,male,20,art_coverage,2018.75,0.767034122706725,0.039218623490853,0.76823321472335,0.687180941980547,0.838300569847914
MWI.3.5.22.25,male,29,art_coverage,2018.75,0.833297352479428,0.036669307403175,0.835851388492096,0.75383235392776,0.900025245794692
MWI.3.5.22.25,female,14,art_coverage,2018.75,0.613589868861313,0.056833017355631,0.614836435873252,0.500015509929263,0.721036975980126
MWI.3.5.22.25,female,15,art_coverage,2018.75,0.613589868861313,0.056833017355631,0.614836435873252,0.500015509929263,0.721036975980126
MWI.3.5.22.25,female,16,art_coverage,2018.75,0.77613859750534,0.037155182908072,0.776974874355645,0.701508653581333,0.845297444835896
MWI.3.5.22.25,female,17,art_coverage,2018.75,0.77613859750534,0.037155182908072,0.776974874355645,0.701508653581333,0.845297444835896
MWI.3.5.22.25,female,18,art_coverage,2018.75,0.850589867691627,0.027194019221331,0.851894909741458,0.794264004307381,0.900673198182124
MWI.3.5.22.25,female,19,art_coverage,2018.75,0.850589867691627,0.027194019221331,0.851894909741458,0.794264004307381,0.900673198182124
MWI.3.5.22.25,female,20,art_coverage,2018.75,0.850589867691627,0.027194019221331,0.851894909741458,0.794264004307381,0.900673198182124
MWI.3.5.22.25,female,29,art_coverage,2018.75,0.811901668989574,0.03819003793757,0.81350435303877,0.733358606866161,0.878933921888508
MWI.3.5.23.26,male,14,art_coverage,2018.75,0.474077369706112,0.08224237710304,0.472302788552528,0.31680265898589,0.636168530588037
MWI.3.5.23.26,male,15,art_coverage,2018.75,0.474077369706112,0.08224237710304,0.472302788552528,0.31680265898589,0.636168530588037
MWI.3.5.23.26,male,16,art_coverage,2018.75,0.516554605292367,0.0595280463477,0.517407622571822,0.400636668527949,0.634032276615803
MWI.3.5.23.26,male,17,art_coverage,2018.75,0.516554605292367,0.0595280463477,0.517407622571822,0.400636668527949,0.634032276615803
MWI.3.5.23.26,male,18,art_coverage,2018.75,0.762207651736341,0.038474654057961,0.764560805489789,0.681852870744496,0.830960091979605
MWI.3.5.23.26,male,19,art_coverage,2018.75,0.762207651736341,0.038474654057961,0.764560805489789,0.681852870744496,0.830960091979605
MWI.3.5.23.26,male,20,art_coverage,2018.75,0.762207651736341,0.038474654057961,0.764560805489789,0.681852870744496,0.830960091979605
MWI.3.5.23.26,male,29,art_coverage,2018.75,0.829335463058027,0.038034938601785,0.832066960736861,0.746992421095435,0.893913836378949
MWI.3.5.23.26,female,14,art_coverage,2018.75,0.607103268517577,0.055659941341332,0.6066466736369,0.498039639980732,0.711487159307764
MWI.3.5.23.26,female,15,art_coverage,2018.75,0.607103268517577,0.055659941341332,0.6066466736369,0.498039639980732,0.711487159307764
MWI.3.5.23.26,female,16,art_coverage,2018.75,0.771493322189999,0.035980286581272,0.773052313148551,0.69549532396712,0.837977202035705
MWI.3.5.23.26,female,17,art_coverage,2018.75,0.771493322189999,0.035980286581272,0.773052313148551,0.69549532396712,0.837977202035705
MWI.3.5.23.26,female,18,art_coverage,2018.75,0.847209066787489,0.026443282820971,0.84820787913151,0.792343957795106,0.893519022384731
MWI.3.5.23.26,female,19,art_coverage,2018.75,0.847209066787489,0.026443282820971,0.84820787913151,0.792343957795106,0.893519022384731
MWI.3.5.23.26,female,20,art_coverage,2018.75,0.847209066787489,0.026443282820971,0.84820787913151,0.792343957795106,0.893519022384731
MWI.3.5.23.26,female,29,art_coverage,2018.75,0.807668060747719,0.038630210684396,0.810050596927859,0.724685107489847,0.87497207110675
MWI.3.5.24.27,male,14,art_coverage,2018.75,0.550609430309869,0.085030028827824,0.550420430927525,0.379222801280074,0.713389004758642
MWI.3.5.24.27,male,15,art_coverage,2018.75,0.550609430309869,0.085030028827824,0.550420430927525,0.379222801280074,0.713389004758642
MWI.3.5.24.27,male,16,art_coverage,2018.75,0.593053803378299,0.062572765992161,0.59344544323209,0.473455080450969,0.710553058376927
MWI.3.5.24.27,male,17,art_coverage,2018.75,0.593053803378299,0.062572765992161,0.59344544323209,0.473455080450969,0.710553058376927
MWI.3.5.24.27,male,18,art_coverage,2018.75,0.813615748360735,0.036793636515941,0.81535307927386,0.737497378655831,0.879963044723507
MWI.3.5.24.27,male,19,art_coverage,2018.75,0.813615748360735,0.03679363651594,0.81535307927386,0.737497378655831,0.879963044723507
MWI.3.5.24.27,male,20,art_coverage,2018.75,0.813615748360735,0.03679363651594,0.81535307927386,0.737497378655831,0.879963044723507
MWI.3.5.24.27,male,29,art_coverage,2018.75,0.868743858612108,0.032686982894686,0.871295288527511,0.797272497924458,0.924039244592436
MWI.3.5.24.27,female,14,art_coverage,2018.75,0.678087978625253,0.055982503912074,0.679347627747979,0.564371637704302,0.782998257257732
MWI.3.5.24.27,female,15,art_coverage,2018.75,0.678087978625253,0.055982503912074,0.679347627747979,0.564371637704302,0.782998257257732
MWI.3.5.24.27,female,16,art_coverage,2018.75,0.821436540099399,0.034424360233506,0.823341272482399,0.751924885610328,0.881923666756612
MWI.3.5.24.27,female,17,art_coverage,2018.75,0.821436540099399,0.034424360233506,0.823341272482399,0.751924885610328,0.881923666756612
MWI.3.5.24.27,female,18,art_coverage,2018.75,0.883054701184039,0.02446927269966,0.885085873061727,0.830127180462254,0.926124209558964
MWI.3.5.24.27,female,19,art_coverage,2018.75,0.883054701184039,0.02446927269966,0.885085873061727,0.830127180462254,0.926124209558964
MWI.3.5.24.27,female,20,art_coverage,2018.75,0.883054701184039,0.02446927269966,0.885085873061727,0.830127180462254,0.926124209558964
MWI.3.5.24.27,female,29,art_coverage,2018.75,0.851196961221334,0.034278532110709,0.853656623730887,0.777989690562151,0.910605354793768
MWI.3.5.25.28,male,14,art_coverage,2018.75,0.519977109723542,0.08356629023001,0.522045255508946,0.348031890137228,0.67609229967511
MWI.3.5.25.28,male,15,art_coverage,2018.75,0.519977109723542,0.08356629023001,0.522045255508946,0.348031890137228,0.67609229967511
MWI.3.5.25.28,male,16,art_coverage,2018.75,0.562737587162262,0.057088569404062,0.5632605581431,0.447377536351487,0.674093117148942
MWI.3.5.25.28,male,17,art_coverage,2018.75,0.562737587162262,0.057088569404062,0.5632605581431,0.447377536351487,0.674093117148942
MWI.3.5.25.28,male,18,art_coverage,2018.75,0.794486423224567,0.034042962944207,0.795787952863669,0.725881111169381,0.858530241740743
MWI.3.5.25.28,male,19,art_coverage,2018.75,0.794486423224567,0.034042962944207,0.795787952863669,0.725881111169381,0.858530241740743
MWI.3.5.25.28,male,20,art_coverage,2018.75,0.794486423224567,0.034042962944207,0.795787952863669,0.725881111169381,0.858530241740743
MWI.3.5.25.28,male,29,art_coverage,2018.75,0.854382836874686,0.032114733550264,0.856651828342765,0.784255068079505,0.9122297585396
MWI.3.5.25.28,female,14,art_coverage,2018.75,0.650705426050893,0.050468157814201,0.652486815721297,0.550388875573552,0.745254172814353
MWI.3.5.25.28,female,15,art_coverage,2018.75,0.650705426050893,0.050468157814201,0.652486815721297,0.550388875573552,0.745254172814353
MWI.3.5.25.28,female,16,art_coverage,2018.75,0.802812953559535,0.032181076633139,0.803113896137025,0.737959966790995,0.864150538370116
MWI.3.5.25.28,female,17,art_coverage,2018.75,0.802812953559535,0.032181076633139,0.803113896137025,0.737959966790995,0.864150538370116
MWI.3.5.25.28,female,18,art_coverage,2018.75,0.869966361187546,0.022953810394391,0.870845301278631,0.821764122780798,0.911236675037879
MWI.3.5.25.28,female,19,art_coverage,2018.75,0.869966361187546,0.022953810394391,0.870845301278631,0.821764122780798,0.911236675037879
MWI.3.5.25.28,female,20,art_coverage,2018.75,0.869966361187546,0.022953810394391,0.870845301278631,0.821764122780798,0.911236675037879
MWI.3.5.25.28,female,29,art_coverage,2018.75,0.835251881062277,0.032961663899596,0.837288803129889,0.764788212722438,0.894029391633653
MWI.3.4.19.21,male,14,art_coverage,2018.75,0.601773867454046,0.079827820988505,0.601887768704702,0.438496893780895,0.748929242409745
MWI.3.4.19.21,male,15,art_coverage,2018.75,0.601773867454046,0.079827820988505,0.601887768704702,0.438496893780895,0.748929242409745
MWI.3.4.19.21,male,16,art_coverage,2018.75,0.643542953436382,0.052675399056209,0.646299356357294,0.536086366834733,0.739815405048628
MWI.3.4.19.21,male,17,art_coverage,2018.75,0.643542953436382,0.052675399056209,0.646299356357294,0.536086366834733,0.739815405048628
MWI.3.4.19.21,male,18,art_coverage,2018.75,0.844477052688583,0.02818409554516,0.845987238177661,0.784790205730755,0.894033101835153
MWI.3.4.19.21,male,19,art_coverage,2018.75,0.844477052688583,0.02818409554516,0.845987238177661,0.784790205730755,0.894033101835153
MWI.3.4.19.21,male,20,art_coverage,2018.75,0.844477052688583,0.02818409554516,0.845987238177661,0.784790205730755,0.894033101835153
